"Source: Parline database on national parliaments (https://data.ipu.org).","",""
"Copyright: Inter-Parliamentary Union. Terms of use: https://www.ipu.org/terms-use","",""
"Field name: Current number of members","",""
"Reference year: 1986","",""
"Exported on: 2019-12-30","",""
"","",""
"Country","Chamber","Current number of members"
"Antigua and Barbuda","Senate","17"
"Argentina","Senate","46"
"Australia","Senate","76"
"Austria","Federal Council","62"
"Bahamas","Senate","16"
"Barbados","Senate","21"
"Belgium","Senate","184"
"Belize","Senate","10"
"Bolivia (Plurinational State of)","Chamber of Senators","27"
"Brazil","Federal Senate","71"
"Canada","Senate","102"
"Colombia","Senate","114"
"Dominican Republic","Senate","30"
"Eswatini","Senat","20"
"France","Senate","319"
"Grenada","Senate","13"
"India","Council of States","244"
"Ireland","Senate","60"
"Italy","Senate","324"
"Jamaica","Senate","21"
"Japan","House of Councillors","251"
"Jordan","Senate","30"
"Malaysia","Senate","53"
"Mexico","Senate","64"
"Netherlands","Senate","75"
"Pakistan","Senate","87"
"Paraguay","Senate","30"
"Saint Lucia","Senate","11"
"Spain","Senate","254"
"Switzerland","Council of States","46"
"Trinidad and Tobago","Senate","31"
"United States of America","Senate","99"
"Uruguay","Senate","30"
"Zimbabwe","Senate","40"
