"Source: Parline database on national parliaments (https://data.ipu.org).","",""
"Copyright: Inter-Parliamentary Union. Terms of use: https://www.ipu.org/terms-use","",""
"Field name: Current number of members","",""
"Reference year: 1953","",""
"Exported on: 2019-12-30","",""
"","",""
"Country","Chamber","Current number of members"
"Argentina","Senate","30"
"Australia","Senate","60"
"Austria","Federal Council","45"
"Belgium","Senate","175"
"Brazil","Federal Senate","63"
"Canada","Senate","88"
"Chile","Senate","45"
"Colombia","Senate","67"
"Dominican Republic","Senate","20"
"France","Senate","319"
"Haiti","Senate","21"
"India","Council of States","216"
"Ireland","Senate","60"
"Italy","Senate","243"
"Japan","House of Councillors","250"
"Jordan","Senate","20"
"Netherlands","Senate","50"
"Philippines","Senate","8"
"United States of America","Senate","100"
"Uruguay","Senate","30"
