"Source: Parline database on national parliaments (https://data.ipu.org).","",""
"Copyright: Inter-Parliamentary Union. Terms of use: https://www.ipu.org/terms-use","",""
"Field name: Percentage of women","",""
"Reference year: 1979","",""
"Exported on: 2019-12-28","",""
"","",""
"Country","Chamber","Percentage of women"
"Algeria","National People's Assembly","3.83"
"Australia","House of Representatives","0"
"Austria","National Council","9.84"
"Bahamas","House of Assembly","0"
"Bangladesh","Parliament","9.09"
"Barbados","House of Assembly","4.17"
"Belgium","House of Representatives","7.55"
"Benin","National Assembly","8.33"
"Bhutan","National Assembly","2"
"Bolivia (Plurinational State of)","Chamber of Deputies","2.56"
"Botswana","National Assembly","5.41"
"Brazil","Chamber of Deputies","0.95"
"Bulgaria","National Assembly","19.5"
"Burkina Faso","National Assembly","1.75"
"Cabo Verde","National Assembly","1.79"
"Cameroon","National Assembly","10"
"Canada","House of Commons","3.55"
"China","National People's Congress","21.22"
"Colombia","House of Representatives","5.03"
"Comoros","Assembly of the Union","0"
"Congo","National Assembly","8.5"
"Costa Rica","Legislative Assembly","7.02"
"Côte d'Ivoire","National Assembly","9.17"
"Cuba","National Assembly of the People's Power","22.25"
"Cyprus","House of Representatives","0"
"Democratic People's Republic of Korea","Supreme People's Assembly","19.86"
"Democratic Republic of the Congo","National Assembly","1.84"
"Denmark","The Danish Parliament","23.46"
"Djibouti","National Assembly","0"
"Dominican Republic","Chamber of Deputies","12.09"
"Ecuador","National Assembly","0"
"Egypt","House of Representatives","8.93"
"Eswatini","House of Assembly","5.45"
"Fiji","Parliament","1.92"
"Finland","Parliament","26"
"France","National Assembly","4.28"
"Gabon","National Assembly","4.29"
"Ghana","Parliament","3.57"
"Greece","Hellenic Parliament","3.33"
"Guatemala","Congress of the Republic","3.23"
"Guinea","National Assembly","16.67"
"Guinea-Bissau","People's National Assembly","12.67"
"Guyana","Parliament of the Co-operative Republic of Guyana","13.21"
"Haiti","Chamber of Deputies","5.17"
"Hungary","National Assembly","28.69"
"Iceland","Parliament","5"
"India","House of the People","3.33"
"Indonesia","House of Representatives","7.39"
"Ireland","House of Representatives","4.05"
"Israel","Parliament","6.67"
"Italy","Chamber of Deputies","8.41"
"Jamaica","House of Representatives","8.33"
"Japan","House of Representatives","2.15"
"Kenya","National Assembly","2.91"
"Kiribati","House of Assembly","0"
"Lao People's Democratic Republic","National Assembly","8.890000000000001"
"Lebanon","National Assembly","0"
"Luxembourg","Chamber of Deputies","13.56"
"Madagascar","National Assembly","2.92"
"Malawi","National Assembly","9.199999999999999"
"Malaysia","House of Representatives","4.55"
"Maldives","People's Majlis","4.17"
"Mali","National Assembly","3.66"
"Malta","House of Representatives","3.08"
"Mauritius","National Assembly","4.29"
"Mexico","Chamber of Deputies","7.75"
"Monaco","National Council","11.11"
"Mongolia","State Great Hural","23.16"
"Morocco","House of Representatives","0"
"Mozambique","Assembly of the Republic","12.38"
"Myanmar","House of Representatives","2.59"
"Nauru","Parliament","0"
"Nepal","House of Representatives","2.96"
"New Zealand","House of Representatives","4.35"
"Nicaragua","National Assembly","21.57"
"Norway","Parliament","23.87"
"Pakistan","National Assembly","4.63"
"Panama","National Assembly","8.109999999999999"
"Papua New Guinea","National Parliament","1.83"
"Paraguay","Chamber of Deputies","3.33"
"Philippines","House of Representatives","5.5"
"Poland","Sejm","20.65"
"Portugal","Assembly of the Republic","6.8"
"Republic of Korea","National Assembly","3.46"
"Romania","Chamber of Deputies","15.19"
"Saint Lucia","House of Assembly","0"
"Saint Vincent and the Grenadines","House of Assembly","10.53"
"Samoa","Legislative Assembly","2.13"
"San Marino","Great and General Council","5"
"Sao Tome and Principe","National Assembly","18.18"
"Senegal","National Assembly","7"
"Seychelles","National Assembly","32"
"Sierra Leone","Parliament","0"
"Singapore","Parliament","0"
"Somalia","House of the People","10.17"
"South Africa","National Assembly","0.61"
"Spain","Congress of Deputies","6.86"
"Sri Lanka","Parliament","2.38"
"Sudan","National Assembly","6.58"
"Suriname","National Assembly","5.13"
"Sweden","Parliament","27.79"
"Switzerland","National Council","10.5"
"Syrian Arab Republic","People's Assembly","3.59"
"Thailand","House of Representatives","2.99"
"Togo","National Assembly","10.45"
"Tonga","Legislative Assembly","0"
"Trinidad and Tobago","House of Representatives","8.33"
"Tunisia","Assembly of People's Representatives","3.17"
"Tuvalu","Parliament of Tuvalu","0"
"United Arab Emirates","Federal National Council","0"
"United Kingdom","House of Commons","2.99"
"United Republic of Tanzania","National Assembly","8.26"
"United States of America","House of Representatives","4.09"
"Vanuatu","Parliament","0"
"Venezuela (Bolivarian Republic of)","National Assembly","3.02"
"Viet Nam","National Assembly","26.83"
"Zambia","National Assembly","4.41"
