"Source: Parline database on national parliaments (https://data.ipu.org).","",""
"Copyright: Inter-Parliamentary Union. Terms of use: https://www.ipu.org/terms-use","",""
"Field name: Percentage of women","",""
"Reference year: 1960","",""
"Exported on: 2019-12-28","",""
"","",""
"Country","Chamber","Percentage of women"
"Argentina","Chamber of Deputies","1.05"
"Australia","House of Representatives","0"
"Austria","National Council","5.45"
"Belgium","House of Representatives","4.25"
"Bhutan","National Assembly","0"
"Bolivia (Plurinational State of)","Chamber of Deputies","0"
"Brazil","Chamber of Deputies","0.92"
"Bulgaria","National Assembly","16.14"
"Cambodia","National Assembly","1.64"
"Cameroon","National Assembly","1"
"Canada","House of Commons","1.89"
"Central African Republic","National Assembly","0"
"Chile","Chamber of Deputies","2.04"
"China","National People's Congress","12.23"
"Colombia","House of Representatives","2.74"
"Congo","National Assembly","0"
"Costa Rica","Legislative Assembly","4.44"
"Côte d'Ivoire","National Assembly","0"
"Cyprus","House of Representatives","0"
"Democratic People's Republic of Korea","Supreme People's Assembly","13.02"
"Democratic Republic of the Congo","National Assembly","0"
"Denmark","The Danish Parliament","9.5"
"Dominican Republic","Chamber of Deputies","1.72"
"Ecuador","National Assembly","2.74"
"Egypt","House of Representatives","1.17"
"Ethiopia","House of Peoples' Representatives","0.95"
"Finland","Parliament","15"
"France","National Assembly","1.54"
"Ghana","Parliament","9.619999999999999"
"Greece","Hellenic Parliament","1.33"
"Guatemala","Congress of the Republic","0"
"Haiti","Chamber of Deputies","0"
"Honduras","National Congress","5.17"
"Hungary","National Assembly","18.34"
"Iceland","Parliament","3.33"
"India","House of the People","5.48"
"Indonesia","House of Representatives","9.210000000000001"
"Iran (Islamic Republic of)","Islamic Parliament of Iran","0"
"Ireland","House of Representatives","3.4"
"Israel","Parliament","7.5"
"Italy","Chamber of Deputies","4.19"
"Japan","House of Representatives","1.5"
"Jordan","House of Representatives","0"
"Lao People's Democratic Republic","National Assembly","0"
"Lebanon","National Assembly","0"
"Libya","House of Representatives","0"
"Luxembourg","Chamber of Deputies","0"
"Madagascar","National Assembly","0"
"Malaysia","House of Representatives","2.88"
"Mexico","Chamber of Deputies","4.94"
"Mongolia","State Great Hural","20.97"
"Nepal","House of Representatives","0.92"
"Netherlands","House of Representatives","9.33"
"New Zealand","House of Representatives","5"
"Nicaragua","National Assembly","0"
"Niger","National Assembly","0"
"Norway","Parliament","6.67"
"Panama","National Assembly","3.77"
"Paraguay","Chamber of Deputies","0"
"Peru","Congress of the Republic","4.4"
"Philippines","House of Representatives","0.97"
"Poland","Sejm","4.14"
"Portugal","Assembly of the Republic","1.67"
"Republic of Korea","National Assembly","0.43"
"Romania","Chamber of Deputies","16.25"
"San Marino","Great and General Council","0"
"Senegal","National Assembly","0"
"Somalia","House of the People","0"
"South Africa","National Assembly","1.23"
"Spain","Congress of Deputies","0.29"
"Sri Lanka","Parliament","1.27"
"Sweden","Parliament","13.79"
"Syrian Arab Republic","People's Assembly","1.17"
"Tunisia","Assembly of People's Representatives","1.11"
"United Kingdom","House of Commons","3.97"
"United States of America","House of Representatives","3.86"
"Uruguay","House of Representatives","0"
"Venezuela (Bolivarian Republic of)","National Assembly","2.26"
